Séance;Ticker;Instrument;Ouverture;Dernier Cours;Plus Haut;Plus Bas;Volume (MAD);Titres Échangés;Nb Transactions;Capitalisation
13/10/2025;SNA;STOKVIS NORD AFRIQUE;130.00;128.15;130.00;128.00;1270032.95;9849;108;2267633472.50
10/10/2025;SNA;STOKVIS NORD AFRIQUE;130.50;130.95;130.95;127.00;3505175.95;27189;187;2317179892.50
09/10/2025;SNA;STOKVIS NORD AFRIQUE;130.50;129.50;130.50;128.50;861459.15;6671;111;2291521925.00
08/10/2025;SNA;STOKVIS NORD AFRIQUE;133.20;128.60;134.80;126.50;7550772.35;57908;347;2275596290.00
07/10/2025;SNA;STOKVIS NORD AFRIQUE;133.60;135.00;138.00;133.60;16336107.10;120405;541;2388845250.00
06/10/2025;SNA;STOKVIS NORD AFRIQUE;125.30;131.00;131.50;125.30;18827336.05;146031;514;2318064650.00
03/10/2025;SNA;STOKVIS NORD AFRIQUE;117.00;124.00;124.00;117.00;5545912.45;45318;282;2194198600.00
02/10/2025;SNA;STOKVIS NORD AFRIQUE;114.00;113.00;119.90;107.00;10066848.60;88851;415;1999551950.00
01/10/2025;SNA;STOKVIS NORD AFRIQUE;120.05;118.60;121.10;118.50;2384906.70;19955;193;2098644790.00
30/09/2025;SNA;STOKVIS NORD AFRIQUE;122.05;124.00;124.60;114.20;11980089.80;101023;443;2194198600.00
29/09/2025;SNA;STOKVIS NORD AFRIQUE;122.00;123.50;126.25;121.00;3612308.40;29319;237;2185351025.00
26/09/2025;SNA;STOKVIS NORD AFRIQUE;125.00;122.00;125.00;120.40;2683490.20;21911;230;2158808300.00
25/09/2025;SNA;STOKVIS NORD AFRIQUE;125.00;125.25;126.75;124.60;595849.15;4744;70;2216317537.50
24/09/2025;SNA;STOKVIS NORD AFRIQUE;128.00;126.75;128.00;125.10;800628.10;6328;102;2242860262.50
23/09/2025;SNA;STOKVIS NORD AFRIQUE;126.45;127.00;129.00;125.00;4608804.60;36400;188;2247284050.00
22/09/2025;SNA;STOKVIS NORD AFRIQUE;128.55;125.50;129.00;121.60;12523143.00;99730;619;2220741325.00
19/09/2025;SNA;STOKVIS NORD AFRIQUE;130.00;128.80;130.00;127.40;5107525.60;39676;212;2279135320.00
18/09/2025;SNA;STOKVIS NORD AFRIQUE;131.30;130.10;132.90;126.40;4880479.60;37362;250;2302139015.00
17/09/2025;SNA;STOKVIS NORD AFRIQUE;131.15;130.00;132.90;127.10;6410927.90;49787;288;2300369500.00
16/09/2025;SNA;STOKVIS NORD AFRIQUE;134.90;131.35;134.90;130.70;3861014.30;29371;175;2324257952.50
15/09/2025;SNA;STOKVIS NORD AFRIQUE;135.50;130.65;136.30;130.65;7543713.25;57011;284;2311871347.50
12/09/2025;SNA;STOKVIS NORD AFRIQUE;136.10;134.15;136.85;134.15;9872008.30;73083;396;2373804372.50
11/09/2025;SNA;STOKVIS NORD AFRIQUE;132.80;134.10;140.00;132.80;29258373.65;215632;832;2372919615.00
10/09/2025;SNA;STOKVIS NORD AFRIQUE;129.00;130.40;132.00;128.10;4957487.60;38152;321;2307447560.00
09/09/2025;SNA;STOKVIS NORD AFRIQUE;133.00;124.00;133.80;123.20;20465157.85;160965;673;2194198600.00
08/09/2025;SNA;STOKVIS NORD AFRIQUE;133.00;131.50;133.90;130.00;11136262.10;84087;323;2326912225.00
04/09/2025;SNA;STOKVIS NORD AFRIQUE;132.00;130.45;134.50;129.50;17736877.15;134761;476;2308332317.50
03/09/2025;SNA;STOKVIS NORD AFRIQUE;130.00;131.00;132.00;125.50;28026968.65;216399;979;2318064650.00
02/09/2025;SNA;STOKVIS NORD AFRIQUE;120.00;128.45;129.50;120.00;31551657.10;251447;1053;2272942017.50
01/09/2025;SNA;STOKVIS NORD AFRIQUE;112.45;119.85;119.85;104.00;34714895.75;297118;1052;2120763727.50
29/08/2025;SNA;STOKVIS NORD AFRIQUE;112.90;109.00;112.90;107.50;10107731.55;91860;315;1928771350.00
28/08/2025;SNA;STOKVIS NORD AFRIQUE;114.35;113.95;118.00;110.60;18320612.00;160760;563;2016362342.50
27/08/2025;SNA;STOKVIS NORD AFRIQUE;104.00;114.35;114.35;103.90;28964704.40;260826;1052;2023440402.50
26/08/2025;SNA;STOKVIS NORD AFRIQUE;100.95;104.00;106.00;99.20;8706190.44;84702;319;1840295600.00
25/08/2025;SNA;STOKVIS NORD AFRIQUE;103.20;101.00;103.90;99.70;4234240.15;41847;226;1787210150.00
22/08/2025;SNA;STOKVIS NORD AFRIQUE;98.61;100.50;106.50;97.00;14399682.30;141476;564;1778362575.00
19/08/2025;SNA;STOKVIS NORD AFRIQUE;100.20;98.58;101.00;98.40;3036785.95;30654;327;1744387887.00
18/08/2025;SNA;STOKVIS NORD AFRIQUE;105.00;102.00;105.00;99.00;4827023.51;47065;340;1804905300.00
15/08/2025;SNA;STOKVIS NORD AFRIQUE;105.00;104.10;107.85;103.50;8504498.85;80097;417;1842065115.00
13/08/2025;SNA;STOKVIS NORD AFRIQUE;104.15;104.75;105.50;103.60;4009257.30;38270;254;1853566962.50
12/08/2025;SNA;STOKVIS NORD AFRIQUE;104.35;103.90;107.00;102.60;3450194.20;33160;308;1838526085.00
11/08/2025;SNA;STOKVIS NORD AFRIQUE;109.70;104.65;109.70;103.10;10548756.15;100068;634;1851797447.50
08/08/2025;SNA;STOKVIS NORD AFRIQUE;108.05;108.50;114.70;104.10;22638673.35;207403;1058;1919923775.00
07/08/2025;SNA;STOKVIS NORD AFRIQUE;112.00;109.00;112.40;107.55;26005650.50;236576;1210;1928771350.00
06/08/2025;SNA;STOKVIS NORD AFRIQUE;92.91;102.20;102.20;92.55;16566109.25;171129;779;1808444330.00
05/08/2025;SNA;STOKVIS NORD AFRIQUE;98.84;92.91;99.00;91.70;27299464.66;283774;1523;1644056386.50
04/08/2025;SNA;STOKVIS NORD AFRIQUE;88.48;91.34;91.34;87.25;9153945.80;102385;485;1616275001.00
01/08/2025;SNA;STOKVIS NORD AFRIQUE;79.00;83.04;83.04;77.00;19148082.49;236227;892;1469405256.00
31/07/2025;SNA;STOKVIS NORD AFRIQUE;69.13;75.50;75.84;69.11;18282593.44;250652;665;1335983825.00
29/07/2025;SNA;STOKVIS NORD AFRIQUE;70.00;69.02;71.00;69.00;2958238.67;42346;215;1221319253.00
28/07/2025;SNA;STOKVIS NORD AFRIQUE;67.10;69.35;72.40;66.60;5471753.13;78389;399;1227158652.50
25/07/2025;SNA;STOKVIS NORD AFRIQUE;66.95;66.50;66.95;65.30;1084535.18;16330;134;1176727475.00
24/07/2025;SNA;STOKVIS NORD AFRIQUE;66.99;66.46;67.88;64.96;845941.00;12853;115;1176019669.00
23/07/2025;SNA;STOKVIS NORD AFRIQUE;68.00;66.49;68.60;64.60;1273345.06;19054;187;1176550523.50
22/07/2025;SNA;STOKVIS NORD AFRIQUE;67.28;67.85;68.65;67.28;2399359.69;35332;246;1200615927.50
21/07/2025;SNA;STOKVIS NORD AFRIQUE;63.40;67.28;68.00;63.22;1791759.12;26908;178;1190529692.00
18/07/2025;SNA;STOKVIS NORD AFRIQUE;63.10;63.10;63.95;62.10;796423.52;12652;114;1116563965.00
17/07/2025;SNA;STOKVIS NORD AFRIQUE;64.00;61.01;64.00;61.01;1260700.46;20210;181;1079581101.50
16/07/2025;SNA;STOKVIS NORD AFRIQUE;64.10;63.13;64.10;63.10;647699.65;10221;107;1117094819.50
15/07/2025;SNA;STOKVIS NORD AFRIQUE;66.00;64.20;66.00;64.20;1289593.78;20036;152;1136028630.00
14/07/2025;SNA;STOKVIS NORD AFRIQUE;66.20;65.00;66.50;65.00;1646637.69;25107;207;1150184750.00
11/07/2025;SNA;STOKVIS NORD AFRIQUE;68.00;67.00;68.98;67.00;2088961.32;30977;221;1185575050.00
10/07/2025;SNA;STOKVIS NORD AFRIQUE;69.89;67.10;70.25;67.10;3617229.85;53252;197;1187344565.00
09/07/2025;SNA;STOKVIS NORD AFRIQUE;70.80;69.20;71.50;68.95;4451728.12;63299;327;1224504380.00
08/07/2025;SNA;STOKVIS NORD AFRIQUE;66.34;68.00;69.89;66.00;4687856.02;69148;268;1203270200.00
07/07/2025;SNA;STOKVIS NORD AFRIQUE;65.00;66.39;67.90;65.00;2175153.69;32950;162;1174781008.50
04/07/2025;SNA;STOKVIS NORD AFRIQUE;67.00;65.00;68.19;64.11;3718645.27;57005;333;1150184750.00
03/07/2025;SNA;STOKVIS NORD AFRIQUE;72.00;67.20;73.64;64.10;38076751.97;535623;1452;1189114080.00
02/07/2025;SNA;STOKVIS NORD AFRIQUE;60.72;66.97;66.97;59.60;9911160.35;154555;443;1185044195.50
01/07/2025;SNA;STOKVIS NORD AFRIQUE;61.00;60.89;61.93;60.00;2668613.39;43820;180;1077457683.50
30/06/2025;SNA;STOKVIS NORD AFRIQUE;60.99;60.18;61.90;60.01;3100969.71;50916;201;1064894127.00
26/06/2025;SNA;STOKVIS NORD AFRIQUE;61.00;61.00;61.96;60.30;2732563.16;44598;189;1079404150.00
25/06/2025;SNA;STOKVIS NORD AFRIQUE;60.61;60.36;61.49;59.30;4456417.04;73357;205;1068079254.00
24/06/2025;SNA;STOKVIS NORD AFRIQUE;61.44;60.89;61.44;60.00;2301933.50;37953;169;1077457683.50
23/06/2025;SNA;STOKVIS NORD AFRIQUE;59.50;58.97;59.50;55.60;1366466.56;23889;143;1043482995.50
20/06/2025;SNA;STOKVIS NORD AFRIQUE;59.46;58.16;60.99;58.11;2349104.61;39986;153;1029149924.00
19/06/2025;SNA;STOKVIS NORD AFRIQUE;59.60;57.21;59.60;57.00;2323575.81;40326;199;1012339531.50
18/06/2025;SNA;STOKVIS NORD AFRIQUE;62.21;59.60;64.50;59.01;5501545.42;88764;390;1054630940.00
17/06/2025;SNA;STOKVIS NORD AFRIQUE;59.90;62.48;62.49;59.90;4130512.59;66571;319;1105592972.00
16/06/2025;SNA;STOKVIS NORD AFRIQUE;57.00;59.46;59.80;57.00;1170168.54;19843;152;1052153619.00
13/06/2025;SNA;STOKVIS NORD AFRIQUE;57.00;57.00;59.99;55.01;4997244.62;87195;386;1008623550.00
12/06/2025;SNA;STOKVIS NORD AFRIQUE;61.00;60.95;61.99;60.65;1755405.01;28778;132;1078519392.50
11/06/2025;SNA;STOKVIS NORD AFRIQUE;63.30;62.19;63.30;61.00;2310083.17;37294;207;1100461378.50
10/06/2025;SNA;STOKVIS NORD AFRIQUE;63.99;63.43;63.99;62.20;497512.18;7893;71;1122403364.50
06/06/2025;SNA;STOKVIS NORD AFRIQUE;62.99;63.27;64.00;62.50;2200116.20;34719;186;1119572140.50
05/06/2025;SNA;STOKVIS NORD AFRIQUE;62.30;62.98;64.30;62.15;2822751.46;44770;176;1114440547.00
04/06/2025;SNA;STOKVIS NORD AFRIQUE;62.80;62.25;62.80;61.03;1311161.12;21201;119;1101523087.50
03/06/2025;SNA;STOKVIS NORD AFRIQUE;62.00;61.81;63.25;61.53;4964709.29;79280;221;1093737221.50
02/06/2025;SNA;STOKVIS NORD AFRIQUE;58.41;61.34;63.48;56.11;12962633.94;215996;494;1085420501.00
30/05/2025;SNA;STOKVIS NORD AFRIQUE;66.60;60.22;68.99;60.22;15162426.12;244605;584;1065601933.00
29/05/2025;SNA;STOKVIS NORD AFRIQUE;66.45;66.90;66.90;65.00;8843970.75;134497;299;1183805535.00
28/05/2025;SNA;STOKVIS NORD AFRIQUE;65.20;66.00;66.50;63.80;15547181.52;238762;491;1167879900.00
27/05/2025;SNA;STOKVIS NORD AFRIQUE;59.74;62.00;62.00;58.70;5267904.45;86945;309;1097099300.00
26/05/2025;SNA;STOKVIS NORD AFRIQUE;61.50;59.30;61.50;58.00;2615723.74;43867;140;1049322395.00
23/05/2025;SNA;STOKVIS NORD AFRIQUE;58.90;58.00;62.48;57.10;28141507.54;469238;766;1026318700.00
22/05/2025;SNA;STOKVIS NORD AFRIQUE;54.87;57.90;57.90;54.87;10427549.03;184248;512;1024549185.00
21/05/2025;SNA;STOKVIS NORD AFRIQUE;54.90;54.60;54.90;54.00;607485.40;11193;53;966155190.00
20/05/2025;SNA;STOKVIS NORD AFRIQUE;54.05;55.00;55.80;54.05;2367253.61;43061;103;973233250.00
19/05/2025;SNA;STOKVIS NORD AFRIQUE;54.10;55.00;55.90;54.00;3744583.46;68049;130;973233250.00
16/05/2025;SNA;STOKVIS NORD AFRIQUE;53.10;54.10;54.95;53.10;836008.67;15641;83;957307615.00
15/05/2025;SNA;STOKVIS NORD AFRIQUE;54.40;54.50;55.00;54.01;281169.45;5151;39;964385675.00
14/05/2025;SNA;STOKVIS NORD AFRIQUE;56.00;54.90;56.00;54.12;2308988.15;41433;96;971463735.00
13/05/2025;SNA;STOKVIS NORD AFRIQUE;56.60;55.60;56.60;55.30;668794.45;11903;90;983850340.00
12/05/2025;SNA;STOKVIS NORD AFRIQUE;56.00;56.60;56.98;55.10;793919.67;14157;67;1001545490.00
09/05/2025;SNA;STOKVIS NORD AFRIQUE;54.98;56.00;56.00;53.80;1398332.69;25062;68;990928400.00
08/05/2025;SNA;STOKVIS NORD AFRIQUE;56.00;54.50;56.00;53.65;2520245.39;46383;117;964385675.00
07/05/2025;SNA;STOKVIS NORD AFRIQUE;55.00;55.00;55.00;53.40;840730.32;15428;131;973233250.00
06/05/2025;SNA;STOKVIS NORD AFRIQUE;56.11;55.60;57.00;55.11;1876905.84;33423;115;983850340.00
05/05/2025;SNA;STOKVIS NORD AFRIQUE;55.80;56.70;57.20;55.80;652817.03;11509;46;1003315005.00
02/05/2025;SNA;STOKVIS NORD AFRIQUE;57.00;55.51;57.00;55.50;624701.90;11209;103;982257776.50
30/04/2025;SNA;STOKVIS NORD AFRIQUE;57.50;56.30;57.50;56.07;1729597.88;30621;103;996236945.00
29/04/2025;SNA;STOKVIS NORD AFRIQUE;58.00;57.70;59.00;56.06;7118442.93;123415;246;1021010155.00
28/04/2025;SNA;STOKVIS NORD AFRIQUE;58.30;58.00;60.99;58.00;7367863.69;124417;309;1026318700.00
25/04/2025;SNA;STOKVIS NORD AFRIQUE;59.80;58.00;59.80;57.52;3421686.05;58479;186;1026318700.00
24/04/2025;SNA;STOKVIS NORD AFRIQUE;57.10;59.00;61.00;57.00;12864109.00;218043;432;1044013850.00
23/04/2025;SNA;STOKVIS NORD AFRIQUE;55.60;57.00;57.48;55.60;2092285.22;36769;71;1008623550.00
22/04/2025;SNA;STOKVIS NORD AFRIQUE;57.00;56.00;57.00;55.21;229314.93;4087;40;990928400.00
21/04/2025;SNA;STOKVIS NORD AFRIQUE;57.00;57.00;58.00;56.80;3204374.80;55979;138;1008623550.00
18/04/2025;SNA;STOKVIS NORD AFRIQUE;54.40;56.40;58.50;54.40;3580158.65;63599;188;998006460.00
17/04/2025;SNA;STOKVIS NORD AFRIQUE;54.80;54.30;54.80;53.41;540761.41;9957;56;960846645.00
16/04/2025;SNA;STOKVIS NORD AFRIQUE;54.10;54.80;57.50;53.20;3705608.68;67376;167;969694220.00
15/04/2025;SNA;STOKVIS NORD AFRIQUE;53.50;53.05;54.90;52.71;977582.68;18251;78;938727707.50
14/04/2025;SNA;STOKVIS NORD AFRIQUE;53.00;54.00;55.48;51.00;1491685.94;27919;147;955538100.00
11/04/2025;SNA;STOKVIS NORD AFRIQUE;54.69;53.00;55.55;53.00;712290.66;12927;55;937842950.00
10/04/2025;SNA;STOKVIS NORD AFRIQUE;54.50;54.99;55.60;53.56;3139870.35;57037;171;973056298.50
09/04/2025;SNA;STOKVIS NORD AFRIQUE;52.80;50.60;53.50;50.10;1520622.63;29110;142;895374590.00
08/04/2025;SNA;STOKVIS NORD AFRIQUE;54.00;54.68;57.29;52.60;3235529.54;58557;174;967570802.00
07/04/2025;SNA;STOKVIS NORD AFRIQUE;57.02;53.80;57.89;53.50;2319191.95;41950;171;951999070.00
04/04/2025;SNA;STOKVIS NORD AFRIQUE;58.50;59.00;61.00;52.00;4616881.28;80710;327;1044013850.00
03/04/2025;SNA;STOKVIS NORD AFRIQUE;62.00;57.05;62.00;57.00;9848815.67;163701;617;1009508307.50
02/04/2025;SNA;STOKVIS NORD AFRIQUE;53.98;56.42;56.42;53.05;10408318.90;186255;279;998360363.00
28/03/2025;SNA;STOKVIS NORD AFRIQUE;52.99;51.30;52.99;50.33;4356912.95;84408;123;907761195.00
27/03/2025;SNA;STOKVIS NORD AFRIQUE;52.00;50.10;54.20;49.57;2923126.97;56238;295;886527015.00
26/03/2025;SNA;STOKVIS NORD AFRIQUE;48.50;49.57;49.57;48.50;9231837.63;186726;239;877148585.50
25/03/2025;SNA;STOKVIS NORD AFRIQUE;41.98;45.07;45.07;41.90;3182362.25;71793;171;797520410.50
24/03/2025;SNA;STOKVIS NORD AFRIQUE;41.86;41.00;41.86;40.61;325722.52;7867;61;725501150.00
21/03/2025;SNA;STOKVIS NORD AFRIQUE;43.00;41.86;43.79;41.60;1640601.03;38679;147;740718979.00
20/03/2025;SNA;STOKVIS NORD AFRIQUE;41.59;41.60;41.60;38.80;4157179.45;101344;332;736118240.00
19/03/2025;SNA;STOKVIS NORD AFRIQUE;37.49;37.82;37.82;36.50;2023583.44;53982;152;669230573.00
18/03/2025;SNA;STOKVIS NORD AFRIQUE;34.39;34.39;34.39;34.39;764902.38;22242;44;608536208.50
17/03/2025;SNA;STOKVIS NORD AFRIQUE;31.27;31.27;31.27;31.27;477555.44;15272;31;553327340.50
14/03/2025;SNA;STOKVIS NORD AFRIQUE;26.53;28.43;28.43;26.53;577387.36;20667;46;503073114.50
13/03/2025;SNA;STOKVIS NORD AFRIQUE;24.95;25.85;25.85;24.01;178554.95;7269;39;457419627.50
12/03/2025;SNA;STOKVIS NORD AFRIQUE;25.50;25.10;26.50;25.08;104587.72;4146;28;444148265.00
11/03/2025;SNA;STOKVIS NORD AFRIQUE;27.00;26.00;27.00;25.50;153426.25;5836;41;460073900.00
10/03/2025;SNA;STOKVIS NORD AFRIQUE;28.80;26.91;28.80;26.90;281985.78;10175;56;476176486.50
07/03/2025;SNA;STOKVIS NORD AFRIQUE;28.24;28.21;28.95;28.21;256963.81;9101;47;499180181.50
06/03/2025;SNA;STOKVIS NORD AFRIQUE;29.99;28.21;29.99;28.00;1883797.24;64944;240;499180181.50
05/03/2025;SNA;STOKVIS NORD AFRIQUE;27.78;27.78;27.78;27.78;259326.30;9335;22;491571267.00
04/03/2025;SNA;STOKVIS NORD AFRIQUE;25.19;25.26;25.26;25.17;1421951.20;56383;129;446979489.00
03/03/2025;SNA;STOKVIS NORD AFRIQUE;22.97;22.97;22.97;22.97;158883.49;6917;32;406457595.50
28/02/2025;SNA;STOKVIS NORD AFRIQUE;19.00;20.89;20.89;19.00;603949.81;29646;113;369651683.50
27/02/2025;SNA;STOKVIS NORD AFRIQUE;18.11;19.00;19.00;18.10;363144.46;19587;49;336207850.00
26/02/2025;SNA;STOKVIS NORD AFRIQUE;18.40;18.11;18.40;18.10;35152.89;1930;11;320459166.50
25/02/2025;SNA;STOKVIS NORD AFRIQUE;18.05;18.10;18.40;18.05;62959.91;3475;13;320282215.00
24/02/2025;SNA;STOKVIS NORD AFRIQUE;18.39;18.30;18.40;18.05;230965.69;12590;27;323821245.00
21/02/2025;SNA;STOKVIS NORD AFRIQUE;18.00;18.39;18.39;17.91;22788.42;1243;17;325413808.50
20/02/2025;SNA;STOKVIS NORD AFRIQUE;18.20;18.40;18.60;17.93;259005.00;14097;24;325590760.00
19/02/2025;SNA;STOKVIS NORD AFRIQUE;18.48;17.90;18.48;17.90;42594.60;2336;18;316743185.00
18/02/2025;SNA;STOKVIS NORD AFRIQUE;18.50;18.40;18.50;18.04;3410.78;187;10;325590760.00
17/02/2025;SNA;STOKVIS NORD AFRIQUE;18.46;18.40;18.46;18.00;268146.42;14843;29;325590760.00
14/02/2025;SNA;STOKVIS NORD AFRIQUE;18.20;18.03;18.20;18.03;90.83;5;3;319043554.50
13/02/2025;SNA;STOKVIS NORD AFRIQUE;18.47;18.03;18.48;18.00;93204.35;5146;22;319043554.50
12/02/2025;SNA;STOKVIS NORD AFRIQUE;18.48;18.48;18.48;18.47;6042.86;327;14;327006372.00
11/02/2025;SNA;STOKVIS NORD AFRIQUE;18.58;18.30;18.58;18.25;82349.35;4454;15;323821245.00
10/02/2025;SNA;STOKVIS NORD AFRIQUE;18.59;18.50;18.59;18.40;16001.45;864;13;327360275.00
07/02/2025;SNA;STOKVIS NORD AFRIQUE;18.44;18.39;18.50;18.00;56110.11;3105;15;325413808.50
06/02/2025;SNA;STOKVIS NORD AFRIQUE;18.49;18.00;18.49;17.67;95625.86;5313;25;318512700.00
05/02/2025;SNA;STOKVIS NORD AFRIQUE;18.25;18.11;18.60;18.11;162605.96;8869;27;320459166.50
04/02/2025;SNA;STOKVIS NORD AFRIQUE;18.50;18.44;18.50;18.25;73582.70;4014;22;326298566.00
03/02/2025;SNA;STOKVIS NORD AFRIQUE;18.30;18.20;18.60;18.20;49833.75;2721;23;322051730.00
31/01/2025;SNA;STOKVIS NORD AFRIQUE;18.20;18.00;18.99;18.00;448276.23;24254;55;318512700.00
30/01/2025;SNA;STOKVIS NORD AFRIQUE;17.98;18.00;18.00;17.53;89330.69;4970;20;318512700.00
29/01/2025;SNA;STOKVIS NORD AFRIQUE;17.98;17.42;18.00;17.42;67691.78;3837;27;308249513.00
28/01/2025;SNA;STOKVIS NORD AFRIQUE;17.31;18.00;18.00;17.31;139019.52;7838;18;318512700.00
27/01/2025;SNA;STOKVIS NORD AFRIQUE;18.39;17.85;18.39;17.85;5298.64;296;11;315858427.50
24/01/2025;SNA;STOKVIS NORD AFRIQUE;18.40;18.00;18.40;17.12;107460.17;6015;23;318512700.00
23/01/2025;SNA;STOKVIS NORD AFRIQUE;18.48;18.49;18.49;18.47;23040.60;1247;11;327183323.50
22/01/2025;SNA;STOKVIS NORD AFRIQUE;18.59;18.44;18.59;17.21;202143.27;11172;38;326298566.00
21/01/2025;SNA;STOKVIS NORD AFRIQUE;18.92;18.49;18.92;18.11;281638.97;15205;58;327183323.50
20/01/2025;SNA;STOKVIS NORD AFRIQUE;17.90;18.40;18.50;17.00;249578.03;14217;43;325590760.00
17/01/2025;SNA;STOKVIS NORD AFRIQUE;16.67;17.02;17.50;16.67;234920.85;13766;39;301171453.00
16/01/2025;SNA;STOKVIS NORD AFRIQUE;17.00;16.70;17.00;16.62;38265.60;2285;13;295509005.00
15/01/2025;SNA;STOKVIS NORD AFRIQUE;16.41;17.00;17.15;16.41;72464.11;4281;16;300817550.00
13/01/2025;SNA;STOKVIS NORD AFRIQUE;17.19;17.19;17.19;16.80;24999.84;1477;24;304179628.50
10/01/2025;SNA;STOKVIS NORD AFRIQUE;16.85;17.19;17.85;16.60;345552.78;20223;71;304179628.50
09/01/2025;SNA;STOKVIS NORD AFRIQUE;16.45;16.85;16.85;16.30;59245.83;3581;33;298163277.50
08/01/2025;SNA;STOKVIS NORD AFRIQUE;16.39;16.36;16.39;15.90;34341.15;2145;13;289492654.00
07/01/2025;SNA;STOKVIS NORD AFRIQUE;16.50;16.45;16.50;15.93;12805.65;799;10;291085217.50
06/01/2025;SNA;STOKVIS NORD AFRIQUE;16.29;16.54;16.55;15.87;49898.24;3053;14;292677781.00
03/01/2025;SNA;STOKVIS NORD AFRIQUE;16.30;16.29;16.30;15.81;38674.32;2421;13;288253993.50
02/01/2025;SNA;STOKVIS NORD AFRIQUE;16.37;15.92;16.37;15.91;29420.94;1828;9;281706788.00
31/12/2024;SNA;STOKVIS NORD AFRIQUE;16.37;16.37;16.82;16.30;7710.95;471;8;289669605.50
30/12/2024;SNA;STOKVIS NORD AFRIQUE;16.36;16.36;16.51;15.92;62917.55;3855;34;289492654.00
27/12/2024;SNA;STOKVIS NORD AFRIQUE;15.96;15.96;16.48;15.96;1788.04;112;6;282414594.00
26/12/2024;SNA;STOKVIS NORD AFRIQUE;15.91;15.94;15.94;15.91;811.71;51;5;282060691.00
25/12/2024;SNA;STOKVIS NORD AFRIQUE;16.52;15.92;16.52;15.92;1142.92;71;4;281706788.00
24/12/2024;SNA;STOKVIS NORD AFRIQUE;15.99;16.00;16.00;15.91;90284.00;5650;16;283122400.00
23/12/2024;SNA;STOKVIS NORD AFRIQUE;16.70;16.70;16.90;15.90;141203.13;8557;60;295509005.00
20/12/2024;SNA;STOKVIS NORD AFRIQUE;15.76;15.76;15.76;15.76;7564.80;480;11;278875564.00
19/12/2024;SNA;STOKVIS NORD AFRIQUE;16.60;16.70;16.72;16.60;39961.71;2401;10;295509005.00
18/12/2024;SNA;STOKVIS NORD AFRIQUE;16.33;16.69;16.90;15.68;55401.76;3344;31;295332053.50
17/12/2024;SNA;STOKVIS NORD AFRIQUE;15.50;16.30;16.37;15.50;37236.05;2306;20;288430945.00
16/12/2024;SNA;STOKVIS NORD AFRIQUE;15.42;15.50;15.60;15.42;49799.84;3204;26;274274825.00
13/12/2024;SNA;STOKVIS NORD AFRIQUE;16.50;16.49;16.50;16.48;7384.11;448;8;291793023.50
12/12/2024;SNA;STOKVIS NORD AFRIQUE;15.41;16.54;16.70;15.41;19831.72;1211;16;292677781.00
11/12/2024;SNA;STOKVIS NORD AFRIQUE;16.51;16.51;16.51;16.51;165.10;10;1;292146926.50
10/12/2024;SNA;STOKVIS NORD AFRIQUE;15.62;16.59;16.59;15.40;5573.05;360;14;293562538.50
09/12/2024;SNA;STOKVIS NORD AFRIQUE;15.96;15.60;15.96;15.60;8838.97;560;9;276044340.00
06/12/2024;SNA;STOKVIS NORD AFRIQUE;15.87;16.85;16.85;15.87;2362.46;147;7;298163277.50
05/12/2024;SNA;STOKVIS NORD AFRIQUE;16.68;16.49;16.68;15.88;81007.20;4914;12;291793023.50
04/12/2024;SNA;STOKVIS NORD AFRIQUE;16.98;16.78;16.98;15.63;25423.61;1600;21;296924617.00
03/12/2024;SNA;STOKVIS NORD AFRIQUE;16.15;16.98;16.98;15.61;177952.79;10570;39;300463647.00
02/12/2024;SNA;STOKVIS NORD AFRIQUE;16.00;16.00;16.00;16.00;8304.00;519;10;283122400.00
29/11/2024;SNA;STOKVIS NORD AFRIQUE;16.98;16.00;16.98;15.65;129145.59;7639;37;283122400.00
28/11/2024;SNA;STOKVIS NORD AFRIQUE;16.45;15.56;16.45;15.53;9684.43;623;12;275336534.00
27/11/2024;SNA;STOKVIS NORD AFRIQUE;16.47;16.47;16.70;16.32;117802.49;7173;24;291439120.50
26/11/2024;SNA;STOKVIS NORD AFRIQUE;16.50;15.52;16.78;15.30;67672.55;4101;29;274628728.00
25/11/2024;SNA;STOKVIS NORD AFRIQUE;16.29;16.00;16.50;16.00;7344.43;454;14;283122400.00
22/11/2024;SNA;STOKVIS NORD AFRIQUE;15.70;16.20;16.90;15.40;326603.84;20085;50;286661430.00
21/11/2024;SNA;STOKVIS NORD AFRIQUE;15.60;15.80;16.00;15.41;258664.54;16303;22;279583370.00
20/11/2024;SNA;STOKVIS NORD AFRIQUE;15.99;15.75;15.99;15.30;262302.06;16462;55;278698612.50
19/11/2024;SNA;STOKVIS NORD AFRIQUE;15.10;14.72;15.40;14.66;158025.29;10409;21;260472608.00
15/11/2024;SNA;STOKVIS NORD AFRIQUE;14.62;14.99;15.00;14.62;15715.14;1064;18;265250298.50
14/11/2024;SNA;STOKVIS NORD AFRIQUE;15.15;14.65;15.15;14.61;14863.43;990;16;259233947.50
13/11/2024;SNA;STOKVIS NORD AFRIQUE;15.04;15.04;15.04;14.90;53480.96;3569;17;266135056.00
12/11/2024;SNA;STOKVIS NORD AFRIQUE;14.76;14.98;15.00;14.76;9985.70;675;5;265073347.00
11/11/2024;SNA;STOKVIS NORD AFRIQUE;15.00;15.00;15.09;14.72;51040.38;3403;24;265427250.00
