Séance;Ticker;Instrument;Ouverture;Dernier Cours;Plus Haut;Plus Bas;Volume (MAD);Titres Échangés;Nb Transactions;Capitalisation
19/08/2024;STR;STROC INDUSTRIE;52.00;54.02;54.02;52.00;462150.55;8755;67;67444780.30
16/08/2024;STR;STROC INDUSTRIE;49.11;49.11;49.11;44.65;799188.08;16692;130;61314571.65
15/08/2024;STR;STROC INDUSTRIE;42.00;44.65;44.65;42.00;462688.05;10663;81;55746194.75
13/08/2024;STR;STROC INDUSTRIE;37.99;40.60;41.00;37.00;510951.64;12753;74;50689709.00
12/08/2024;STR;STROC INDUSTRIE;34.98;37.99;38.47;34.98;215992.42;6126;30;47431084.85
09/08/2024;STR;STROC INDUSTRIE;33.40;34.99;34.99;33.00;35439.78;1054;21;43685539.85
08/08/2024;STR;STROC INDUSTRIE;32.51;33.73;33.85;32.51;9895.23;301;12;42112410.95
07/08/2024;STR;STROC INDUSTRIE;32.50;33.49;33.85;32.05;81364.13;2512;26;41812767.35
06/08/2024;STR;STROC INDUSTRIE;33.00;33.90;33.98;32.02;6816.46;205;18;42324658.50
05/08/2024;STR;STROC INDUSTRIE;32.50;33.90;33.99;32.50;8290.40;248;9;42324658.50
02/08/2024;STR;STROC INDUSTRIE;32.09;32.39;33.00;31.80;47647.02;1476;12;40439400.85
01/08/2024;STR;STROC INDUSTRIE;32.10;32.10;32.10;32.10;770.40;24;7;40077331.50
31/07/2024;STR;STROC INDUSTRIE;32.37;32.37;32.37;32.37;1747.98;54;4;40414430.55
29/07/2024;STR;STROC INDUSTRIE;32.39;32.37;32.39;31.01;562.30;18;6;40414430.55
26/07/2024;STR;STROC INDUSTRIE;32.00;32.39;32.39;32.00;25524.28;797;12;40439400.85
25/07/2024;STR;STROC INDUSTRIE;31.00;32.39;32.39;31.00;12269.77;385;10;40439400.85
24/07/2024;STR;STROC INDUSTRIE;30.99;32.00;32.00;30.50;47395.44;1491;22;39952480.00
23/07/2024;STR;STROC INDUSTRIE;30.00;30.00;30.00;30.00;52920.00;1764;8;37455450.00
22/07/2024;STR;STROC INDUSTRIE;31.92;30.00;31.92;30.00;1029.38;34;7;37455450.00
19/07/2024;STR;STROC INDUSTRIE;31.65;31.94;31.94;30.01;12191.78;401;6;39877569.10
18/07/2024;STR;STROC INDUSTRIE;31.40;31.90;31.90;31.40;157.50;5;3;39827628.50
17/07/2024;STR;STROC INDUSTRIE;31.80;31.59;31.80;30.01;606.95;20;5;39440588.85
16/07/2024;STR;STROC INDUSTRIE;31.99;30.99;31.99;28.98;25495.35;860;13;38691479.85
15/07/2024;STR;STROC INDUSTRIE;32.50;32.19;32.50;32.19;1167.17;36;4;40189697.85
12/07/2024;STR;STROC INDUSTRIE;27.00;32.23;32.23;27.00;27161.15;1005;13;40239638.45
11/07/2024;STR;STROC INDUSTRIE;32.00;29.34;32.00;29.34;34283.26;1133;18;36631430.10
10/07/2024;STR;STROC INDUSTRIE;32.64;32.59;32.64;32.59;489.35;15;3;40689103.85
