Séance;Ticker;Instrument;Ouverture;Dernier Cours;Plus Haut;Plus Bas;Volume (MAD);Titres Échangés;Nb Transactions;Capitalisation
20/04/2026;RDS;RESIDENCES DAR SAADA;160.15;162.05;164.30;158.50;7736578.65;47798;226;4247144142.50
17/04/2026;RDS;RESIDENCES DAR SAADA;161.80;165.60;169.80;160.30;17537721.90;106145;477;4340185560.00
16/04/2026;RDS;RESIDENCES DAR SAADA;160.50;160.70;164.90;158.10;12366811.10;76631;323;4211762195.00
15/04/2026;RDS;RESIDENCES DAR SAADA;163.00;161.50;167.00;160.00;45814279.05;279669;696;4232729275.00
14/04/2026;RDS;RESIDENCES DAR SAADA;145.40;157.05;157.05;144.25;23658632.00;154322;583;4116099892.50
13/04/2026;RDS;RESIDENCES DAR SAADA;142.60;142.80;146.80;140.20;16897570.50;118197;241;3742623780.00
10/04/2026;RDS;RESIDENCES DAR SAADA;143.90;143.10;146.00;142.20;4201986.50;29094;168;3750486435.00
09/04/2026;RDS;RESIDENCES DAR SAADA;144.15;142.05;145.00;142.00;2007359.65;14053;106;3722967142.50
08/04/2026;RDS;RESIDENCES DAR SAADA;147.00;147.00;147.00;142.00;6324230.45;43377;261;3852700950.00
07/04/2026;RDS;RESIDENCES DAR SAADA;140.50;135.60;143.00;135.05;4752968.90;34592;206;3553920060.00
06/04/2026;RDS;RESIDENCES DAR SAADA;142.00;140.20;143.55;140.00;1893941.45;13432;136;3674480770.00
03/04/2026;RDS;RESIDENCES DAR SAADA;142.15;141.30;145.70;141.30;9599858.20;67718;136;3703310505.00
02/04/2026;RDS;RESIDENCES DAR SAADA;142.65;143.00;146.50;142.60;4546482.40;31694;135;3747865550.00
01/04/2026;RDS;RESIDENCES DAR SAADA;142.40;145.65;148.40;142.40;8090517.55;55742;204;3817319002.50
31/03/2026;RDS;RESIDENCES DAR SAADA;144.00;141.60;144.00;136.00;8605842.75;61696;283;3711173160.00
30/03/2026;RDS;RESIDENCES DAR SAADA;143.95;144.00;144.50;141.00;1449873.50;10098;70;3774074400.00
27/03/2026;RDS;RESIDENCES DAR SAADA;145.45;143.50;146.50;141.10;7101002.30;49197;138;3760969975.00
26/03/2026;RDS;RESIDENCES DAR SAADA;149.00;144.85;149.00;143.55;3060011.85;21037;154;3796351922.50
25/03/2026;RDS;RESIDENCES DAR SAADA;142.00;149.25;149.95;140.15;98376073.60;696118;317;3911670862.50
24/03/2026;RDS;RESIDENCES DAR SAADA;141.00;141.00;141.00;138.10;3844045.65;27380;123;3695447850.00
19/03/2026;RDS;RESIDENCES DAR SAADA;139.90;138.00;139.90;136.65;6801759.00;49182;150;3616821300.00
18/03/2026;RDS;RESIDENCES DAR SAADA;141.80;140.30;143.50;139.50;3544422.40;24988;130;3677101655.00
17/03/2026;RDS;RESIDENCES DAR SAADA;140.15;140.10;140.75;139.10;729291.20;5209;66;3671859885.00
16/03/2026;RDS;RESIDENCES DAR SAADA;136.30;139.00;139.00;133.50;2084621.00;15212;118;3643030150.00
13/03/2026;RDS;RESIDENCES DAR SAADA;140.00;137.05;142.90;137.05;11674378.55;84283;119;3591922892.50
12/03/2026;RDS;RESIDENCES DAR SAADA;141.90;141.40;143.00;140.00;3508947.40;24815;96;3705931390.00
11/03/2026;RDS;RESIDENCES DAR SAADA;143.00;140.50;143.00;139.00;1542385.95;10949;72;3682343425.00
10/03/2026;RDS;RESIDENCES DAR SAADA;144.90;143.70;144.90;140.00;8253036.70;57556;215;3766211745.00
09/03/2026;RDS;RESIDENCES DAR SAADA;132.00;134.00;134.50;129.20;5696755.40;43194;250;3511985900.00
06/03/2026;RDS;RESIDENCES DAR SAADA;145.40;138.00;148.00;136.00;9763933.00;69640;422;3616821300.00
05/03/2026;RDS;RESIDENCES DAR SAADA;140.50;145.20;146.80;140.50;8227193.40;56952;310;3805525020.00
04/03/2026;RDS;RESIDENCES DAR SAADA;133.00;138.85;139.95;133.00;17365950.40;125949;535;3639098822.50
03/03/2026;RDS;RESIDENCES DAR SAADA;140.20;128.70;140.20;128.70;41535933.90;320774;686;3373078995.00
02/03/2026;RDS;RESIDENCES DAR SAADA;143.00;142.95;150.00;142.95;37900977.35;262946;715;3746555107.50
27/02/2026;RDS;RESIDENCES DAR SAADA;157.05;158.80;171.00;157.00;20660213.85;127346;357;4161965380.00
26/02/2026;RDS;RESIDENCES DAR SAADA;158.60;156.70;160.60;154.00;6591121.50;42200;118;4106926795.00
25/02/2026;RDS;RESIDENCES DAR SAADA;162.00;158.60;163.50;158.35;6043020.10;37836;165;4156723610.00
24/02/2026;RDS;RESIDENCES DAR SAADA;165.00;161.50;165.80;161.50;3354124.65;20481;103;4232729275.00
23/02/2026;RDS;RESIDENCES DAR SAADA;162.00;164.00;166.50;160.35;11113331.55;67823;210;4298251400.00
20/02/2026;RDS;RESIDENCES DAR SAADA;164.20;161.25;166.00;161.25;13078889.95;80965;149;4226177062.50
19/02/2026;RDS;RESIDENCES DAR SAADA;171.50;165.00;176.00;165.00;9205011.15;54218;470;4324460250.00
18/02/2026;RDS;RESIDENCES DAR SAADA;156.40;170.45;170.45;155.50;46260700.25;273194;531;4467298482.50
17/02/2026;RDS;RESIDENCES DAR SAADA;154.70;155.00;157.85;154.00;5658254.90;36510;114;4062371750.00
16/02/2026;RDS;RESIDENCES DAR SAADA;152.30;156.45;158.00;152.30;5886215.75;37640;226;4100374582.50
13/02/2026;RDS;RESIDENCES DAR SAADA;151.90;151.05;156.85;151.05;18463919.65;119966;177;3958846792.50
12/02/2026;RDS;RESIDENCES DAR SAADA;150.00;150.30;154.00;150.00;2449722.15;16181;118;3939190155.00
11/02/2026;RDS;RESIDENCES DAR SAADA;150.10;149.00;152.50;148.00;7108619.65;47679;169;3905118650.00
10/02/2026;RDS;RESIDENCES DAR SAADA;152.10;152.20;153.00;149.50;1384510.75;9215;88;3988986970.00
09/02/2026;RDS;RESIDENCES DAR SAADA;157.00;152.00;157.00;150.30;1734567.55;11371;144;3983745200.00
06/02/2026;RDS;RESIDENCES DAR SAADA;151.50;155.00;155.00;146.05;39086117.40;260927;494;4062371750.00
05/02/2026;RDS;RESIDENCES DAR SAADA;155.00;151.55;157.80;149.55;16405876.20;108026;479;3971951217.50
04/02/2026;RDS;RESIDENCES DAR SAADA;158.00;158.40;159.00;154.00;580208.10;3717;84;4151481840.00
03/02/2026;RDS;RESIDENCES DAR SAADA;158.80;157.00;161.00;156.00;1791776.55;11398;100;4114789450.00
02/02/2026;RDS;RESIDENCES DAR SAADA;160.00;157.90;161.95;155.15;1949529.75;12355;104;4138377415.00
30/01/2026;RDS;RESIDENCES DAR SAADA;163.00;160.10;163.00;157.00;4524231.20;28256;193;4196036885.00
29/01/2026;RDS;RESIDENCES DAR SAADA;167.00;163.80;167.00;160.55;18647857.40;114527;176;4293009630.00
28/01/2026;RDS;RESIDENCES DAR SAADA;160.00;167.00;168.90;160.00;10823401.45;65229;294;4376877950.00
27/01/2026;RDS;RESIDENCES DAR SAADA;158.00;157.15;158.35;154.00;2027846.70;12905;116;4118720777.50
26/01/2026;RDS;RESIDENCES DAR SAADA;158.00;157.70;158.00;151.60;7240585.25;46778;347;4133135645.00
23/01/2026;RDS;RESIDENCES DAR SAADA;161.55;160.00;163.95;157.00;7996699.20;50329;194;4193416000.00
22/01/2026;RDS;RESIDENCES DAR SAADA;161.60;161.30;166.00;161.20;6036799.65;37120;138;4227487505.00
21/01/2026;RDS;RESIDENCES DAR SAADA;158.00;160.05;163.00;156.00;6464407.75;40568;227;4194726442.50
20/01/2026;RDS;RESIDENCES DAR SAADA;166.75;159.45;166.75;158.00;8038512.30;50347;347;4179001132.50
19/01/2026;RDS;RESIDENCES DAR SAADA;164.00;165.50;167.00;163.00;1427880.85;8647;69;4337564675.00
16/01/2026;RDS;RESIDENCES DAR SAADA;163.00;163.00;168.60;162.30;2662755.50;16279;134;4272042550.00
15/01/2026;RDS;RESIDENCES DAR SAADA;166.35;165.00;167.80;164.00;6190559.00;37484;256;4324460250.00
13/01/2026;RDS;RESIDENCES DAR SAADA;167.00;167.90;168.95;167.00;1964299.30;11744;119;4400465915.00
12/01/2026;RDS;RESIDENCES DAR SAADA;167.50;169.00;172.50;166.50;13919963.35;82546;226;4429295650.00
09/01/2026;RDS;RESIDENCES DAR SAADA;169.70;167.50;171.00;167.00;6828625.40;40671;290;4389982375.00
08/01/2026;RDS;RESIDENCES DAR SAADA;173.00;169.95;175.00;169.00;7068748.60;41436;237;4454194057.50
07/01/2026;RDS;RESIDENCES DAR SAADA;177.90;174.00;178.00;173.55;4747972.00;27068;230;4560339900.00
06/01/2026;RDS;RESIDENCES DAR SAADA;180.00;178.00;181.95;178.00;24260618.45;135076;398;4665175300.00
05/01/2026;RDS;RESIDENCES DAR SAADA;172.50;179.00;180.00;170.80;14534502.45;82173;351;4691384150.00
02/01/2026;RDS;RESIDENCES DAR SAADA;164.90;172.95;173.60;162.10;12854885.30;76348;249;4532820607.50
31/12/2025;RDS;RESIDENCES DAR SAADA;160.00;161.00;164.80;158.70;13289902.55;82237;301;4219624850.00
30/12/2025;RDS;RESIDENCES DAR SAADA;159.95;158.90;166.95;158.50;11797192.05;73709;329;4164586265.00
29/12/2025;RDS;RESIDENCES DAR SAADA;164.00;158.50;166.95;158.00;5390045.30;33543;351;4154102725.00
26/12/2025;RDS;RESIDENCES DAR SAADA;165.00;165.00;167.50;165.00;48659025.90;293112;204;4324460250.00
25/12/2025;RDS;RESIDENCES DAR SAADA;167.00;165.00;168.95;165.00;5378851.40;32509;214;4324460250.00
24/12/2025;RDS;RESIDENCES DAR SAADA;170.00;167.00;172.95;167.00;6221869.20;37049;255;4376877950.00
23/12/2025;RDS;RESIDENCES DAR SAADA;174.95;170.00;174.95;168.05;4031709.45;23671;154;4455504500.00
22/12/2025;RDS;RESIDENCES DAR SAADA;175.00;173.00;175.85;171.10;1610440.15;9360;86;4534131050.00
19/12/2025;RDS;RESIDENCES DAR SAADA;176.00;173.00;176.00;173.00;5612371.80;32190;120;4534131050.00
18/12/2025;RDS;RESIDENCES DAR SAADA;175.00;175.00;176.70;173.00;5383398.50;30753;113;4586548750.00
17/12/2025;RDS;RESIDENCES DAR SAADA;175.00;173.00;175.50;173.00;8907095.50;51263;180;4534131050.00
16/12/2025;RDS;RESIDENCES DAR SAADA;176.00;173.30;176.00;173.00;3670588.00;21059;119;4541993705.00
15/12/2025;RDS;RESIDENCES DAR SAADA;176.20;175.00;177.50;175.00;8878337.35;50682;165;4586548750.00
12/12/2025;RDS;RESIDENCES DAR SAADA;176.00;178.00;178.30;175.50;7098348.40;40176;111;4665175300.00
11/12/2025;RDS;RESIDENCES DAR SAADA;178.50;175.10;179.90;175.10;2828134.40;15962;89;4589169635.00
10/12/2025;RDS;RESIDENCES DAR SAADA;178.40;178.00;178.40;175.00;300562.60;1706;39;4665175300.00
09/12/2025;RDS;RESIDENCES DAR SAADA;179.00;177.00;179.00;174.00;1074888.60;6088;69;4638966450.00
08/12/2025;RDS;RESIDENCES DAR SAADA;177.20;177.00;179.90;176.10;1339365.80;7553;106;4638966450.00
05/12/2025;RDS;RESIDENCES DAR SAADA;173.00;179.40;179.40;171.50;4811043.35;27430;212;4701867690.00
04/12/2025;RDS;RESIDENCES DAR SAADA;174.20;173.05;176.50;173.05;2085834.05;12009;125;4535441492.50
03/12/2025;RDS;RESIDENCES DAR SAADA;177.70;175.45;177.70;174.00;1692455.55;9697;98;4598342732.50
02/12/2025;RDS;RESIDENCES DAR SAADA;175.60;174.50;177.30;173.00;2330541.45;13319;148;4573444325.00
01/12/2025;RDS;RESIDENCES DAR SAADA;178.00;175.70;179.00;175.00;2460016.05;13958;191;4604894945.00
28/11/2025;RDS;RESIDENCES DAR SAADA;185.20;177.05;185.95;177.05;6049760.50;33410;230;4640276892.50
27/11/2025;RDS;RESIDENCES DAR SAADA;178.80;180.40;186.50;178.00;15237595.90;83859;270;4728076540.00
26/11/2025;RDS;RESIDENCES DAR SAADA;172.20;178.60;178.60;172.20;3521774.50;20012;124;4680900610.00
25/11/2025;RDS;RESIDENCES DAR SAADA;174.40;172.50;175.95;171.60;1354131.15;7807;116;4521026625.00
24/11/2025;RDS;RESIDENCES DAR SAADA;173.90;174.00;176.50;172.00;1530898.00;8744;121;4560339900.00
21/11/2025;RDS;RESIDENCES DAR SAADA;171.90;173.90;173.90;165.30;3801671.20;22113;163;4557719015.00
20/11/2025;RDS;RESIDENCES DAR SAADA;171.10;172.30;173.00;170.00;1194030.60;6998;125;4515784855.00
19/11/2025;RDS;RESIDENCES DAR SAADA;170.00;170.15;174.00;167.70;6265867.20;36816;321;4459435827.50
17/11/2025;RDS;RESIDENCES DAR SAADA;180.00;176.50;182.00;176.50;3000829.25;16885;131;4625862025.00
14/11/2025;RDS;RESIDENCES DAR SAADA;182.00;181.00;183.00;180.00;5750151.00;31879;158;4743801850.00
13/11/2025;RDS;RESIDENCES DAR SAADA;180.95;180.10;181.40;179.30;5059179.20;28072;163;4720213885.00
12/11/2025;RDS;RESIDENCES DAR SAADA;180.00;179.00;183.50;178.00;20334301.70;113025;319;4691384150.00
11/11/2025;RDS;RESIDENCES DAR SAADA;175.65;180.00;192.30;170.60;50523813.45;273997;1164;4717593000.00
10/11/2025;RDS;RESIDENCES DAR SAADA;179.00;175.65;179.00;174.10;2176370.50;12294;98;4603584502.50
07/11/2025;RDS;RESIDENCES DAR SAADA;180.00;174.00;182.00;172.50;12695885.15;72292;483;4560339900.00
05/11/2025;RDS;RESIDENCES DAR SAADA;187.10;180.00;189.50;178.00;53852232.60;298006;902;4717593000.00
04/11/2025;RDS;RESIDENCES DAR SAADA;188.50;188.00;190.80;185.15;5721766.90;30368;188;4927263800.00
03/11/2025;RDS;RESIDENCES DAR SAADA;193.00;187.85;197.00;187.00;16784857.80;87926;391;4923332472.50
31/10/2025;RDS;RESIDENCES DAR SAADA;190.00;190.00;194.95;188.55;20053704.10;104911;300;4979681500.00
30/10/2025;RDS;RESIDENCES DAR SAADA;190.05;190.00;192.50;186.00;10784538.70;56957;386;4979681500.00
29/10/2025;RDS;RESIDENCES DAR SAADA;195.45;190.00;197.00;190.00;26516152.75;137859;423;4979681500.00
28/10/2025;RDS;RESIDENCES DAR SAADA;194.00;195.40;200.00;194.00;56193148.90;284601;1041;5121209290.00
27/10/2025;RDS;RESIDENCES DAR SAADA;186.10;192.00;192.00;185.00;20416786.05;107298;435;5032099200.00
24/10/2025;RDS;RESIDENCES DAR SAADA;183.90;186.00;186.25;183.90;7426235.55;39995;179;4874846100.00
23/10/2025;RDS;RESIDENCES DAR SAADA;184.45;184.30;186.65;181.00;13934023.05;75724;275;4830291055.00
22/10/2025;RDS;RESIDENCES DAR SAADA;181.00;184.90;186.50;180.00;10805591.20;58679;271;4846016365.00
21/10/2025;RDS;RESIDENCES DAR SAADA;175.50;180.00;180.00;175.00;8298105.30;46560;187;4717593000.00
20/10/2025;RDS;RESIDENCES DAR SAADA;170.90;173.90;175.30;170.90;4853965.55;27929;138;4557719015.00
17/10/2025;RDS;RESIDENCES DAR SAADA;169.45;168.10;170.90;168.00;7517735.60;44374;187;4405707685.00
16/10/2025;RDS;RESIDENCES DAR SAADA;168.00;169.10;170.00;165.00;9471023.45;56651;209;4431916535.00
15/10/2025;RDS;RESIDENCES DAR SAADA;163.00;165.00;169.00;160.80;16243894.35;98832;334;4324460250.00
14/10/2025;RDS;RESIDENCES DAR SAADA;174.00;166.90;177.00;163.50;17805066.50;106155;471;4374257065.00
13/10/2025;RDS;RESIDENCES DAR SAADA;181.00;173.00;181.00;173.00;5955614.95;34087;254;4534131050.00
10/10/2025;RDS;RESIDENCES DAR SAADA;179.70;178.00;182.00;176.00;11118470.90;62563;240;4665175300.00
09/10/2025;RDS;RESIDENCES DAR SAADA;183.00;179.70;184.90;179.50;5189279.90;28522;192;4709730345.00
08/10/2025;RDS;RESIDENCES DAR SAADA;181.00;184.00;185.00;179.10;6589319.80;36070;166;4822428400.00
07/10/2025;RDS;RESIDENCES DAR SAADA;190.00;185.90;190.50;185.00;15575140.35;82950;321;4872225215.00
06/10/2025;RDS;RESIDENCES DAR SAADA;178.90;185.00;188.70;178.90;12185136.80;66407;325;4848637250.00
03/10/2025;RDS;RESIDENCES DAR SAADA;166.70;173.80;174.60;166.00;13776098.20;80403;370;4555098130.00
02/10/2025;RDS;RESIDENCES DAR SAADA;155.50;160.00;165.00;148.90;32916294.00;209949;793;4193416000.00
01/10/2025;RDS;RESIDENCES DAR SAADA;170.00;165.00;174.00;165.00;21091871.00;126055;553;4324460250.00
30/09/2025;RDS;RESIDENCES DAR SAADA;172.30;177.00;177.00;160.00;26939311.25;158499;553;4638966450.00
29/09/2025;RDS;RESIDENCES DAR SAADA;172.55;174.20;180.00;172.55;9181031.05;51946;298;4565581670.00
26/09/2025;RDS;RESIDENCES DAR SAADA;177.00;172.40;178.90;172.00;8236961.00;47446;255;4518405740.00
25/09/2025;RDS;RESIDENCES DAR SAADA;179.00;178.00;181.00;176.00;4953525.50;27844;179;4665175300.00
24/09/2025;RDS;RESIDENCES DAR SAADA;179.40;179.00;182.70;175.00;8231634.00;46276;219;4691384150.00
23/09/2025;RDS;RESIDENCES DAR SAADA;183.35;180.00;185.00;176.20;7969282.80;43904;309;4717593000.00
22/09/2025;RDS;RESIDENCES DAR SAADA;179.00;181.00;183.70;172.70;18715656.85;104701;376;4743801850.00
19/09/2025;RDS;RESIDENCES DAR SAADA;186.90;175.00;186.90;174.20;36772416.05;208446;796;4586548750.00
18/09/2025;RDS;RESIDENCES DAR SAADA;185.00;184.00;189.50;181.55;11667121.00;63302;323;4822428400.00
17/09/2025;RDS;RESIDENCES DAR SAADA;195.05;185.00;199.40;185.00;27253687.80;140011;719;4848637250.00
16/09/2025;RDS;RESIDENCES DAR SAADA;186.00;193.90;194.85;185.00;26801767.45;139496;553;5081896015.00
15/09/2025;RDS;RESIDENCES DAR SAADA;185.00;186.20;188.90;184.30;43956434.00;236633;608;4880087870.00
12/09/2025;RDS;RESIDENCES DAR SAADA;181.10;182.75;185.00;178.10;35487437.70;195914;813;4789667337.50
11/09/2025;RDS;RESIDENCES DAR SAADA;165.00;174.00;174.00;165.00;33658715.10;197050;631;4560339900.00
10/09/2025;RDS;RESIDENCES DAR SAADA;158.00;162.50;163.50;158.00;21566561.60;133167;316;4258938125.00
09/09/2025;RDS;RESIDENCES DAR SAADA;163.00;157.90;164.75;157.00;20209411.20;127369;384;4138377415.00
08/09/2025;RDS;RESIDENCES DAR SAADA;158.90;162.05;164.75;157.10;11510674.65;70871;366;4247144142.50
04/09/2025;RDS;RESIDENCES DAR SAADA;162.00;160.05;163.90;160.05;7157014.70;44400;195;4194726442.50
03/09/2025;RDS;RESIDENCES DAR SAADA;164.00;162.40;164.70;162.05;25557079.70;156760;317;4256317240.00
02/09/2025;RDS;RESIDENCES DAR SAADA;165.10;165.05;169.00;164.00;26421918.40;158660;523;4325770692.50
01/09/2025;RDS;RESIDENCES DAR SAADA;160.15;163.00;163.00;156.00;59094027.10;369615;938;4272042550.00
29/08/2025;RDS;RESIDENCES DAR SAADA;155.00;152.00;156.85;151.10;20267496.00;132210;360;3983745200.00
28/08/2025;RDS;RESIDENCES DAR SAADA;162.05;155.90;163.00;153.85;19267722.55;121863;472;4085959715.00
27/08/2025;RDS;RESIDENCES DAR SAADA;157.00;159.90;159.90;153.10;19584605.35;123810;466;4190795115.00
26/08/2025;RDS;RESIDENCES DAR SAADA;155.00;156.70;158.85;155.00;28265745.80;180151;489;4106926795.00
25/08/2025;RDS;RESIDENCES DAR SAADA;148.10;154.60;154.90;148.00;14542079.15;94817;244;4051888210.00
22/08/2025;RDS;RESIDENCES DAR SAADA;149.90;150.00;151.00;147.00;3567522.35;23834;145;3931327500.00
19/08/2025;RDS;RESIDENCES DAR SAADA;148.90;149.00;150.95;146.00;7196026.05;48599;270;3905118650.00
18/08/2025;RDS;RESIDENCES DAR SAADA;151.90;149.85;153.00;149.85;6590686.80;43733;175;3927396172.50
15/08/2025;RDS;RESIDENCES DAR SAADA;153.85;152.00;156.80;150.60;8696704.45;56805;238;3983745200.00
13/08/2025;RDS;RESIDENCES DAR SAADA;154.00;153.85;154.30;150.20;4552822.60;29799;138;4032231572.50
12/08/2025;RDS;RESIDENCES DAR SAADA;148.10;153.85;154.00;148.10;6816691.35;44813;252;4032231572.50
11/08/2025;RDS;RESIDENCES DAR SAADA;155.10;150.25;156.60;150.20;11054733.75;72402;327;3937879712.50
08/08/2025;RDS;RESIDENCES DAR SAADA;146.15;152.70;153.00;146.15;20633094.55;136719;519;4002091395.00
07/08/2025;RDS;RESIDENCES DAR SAADA;143.50;147.50;148.85;141.55;34716676.95;235768;502;3865805375.00
06/08/2025;RDS;RESIDENCES DAR SAADA;143.50;142.90;144.00;141.50;8346872.45;58799;121;3745244665.00
05/08/2025;RDS;RESIDENCES DAR SAADA;142.50;141.50;146.60;141.50;16160510.35;112455;345;3708552275.00
04/08/2025;RDS;RESIDENCES DAR SAADA;136.30;141.50;141.95;136.30;7050440.30;50339;354;3708552275.00
01/08/2025;RDS;RESIDENCES DAR SAADA;142.80;139.80;142.80;139.80;7868588.20;55935;220;3663997230.00
31/07/2025;RDS;RESIDENCES DAR SAADA;141.00;141.80;143.00;140.10;12665754.05;89365;275;3716414930.00
29/07/2025;RDS;RESIDENCES DAR SAADA;143.20;141.75;143.20;141.40;4251716.15;29950;179;3715104487.50
28/07/2025;RDS;RESIDENCES DAR SAADA;144.00;142.10;145.00;142.10;7653793.25;53408;209;3724277585.00
25/07/2025;RDS;RESIDENCES DAR SAADA;141.60;144.00;146.40;141.60;13010608.75;90050;251;3774074400.00
24/07/2025;RDS;RESIDENCES DAR SAADA;143.00;142.00;144.50;140.60;7609129.35;53425;226;3721656700.00
23/07/2025;RDS;RESIDENCES DAR SAADA;145.50;143.00;146.00;142.05;7585184.35;52926;204;3747865550.00
22/07/2025;RDS;RESIDENCES DAR SAADA;148.00;146.45;148.10;144.00;4888759.85;33413;211;3838286082.50
21/07/2025;RDS;RESIDENCES DAR SAADA;141.50;146.10;147.90;140.00;12774852.70;87803;387;3829112985.00
18/07/2025;RDS;RESIDENCES DAR SAADA;142.90;142.20;146.00;141.00;20647137.80;143840;465;3726898470.00
17/07/2025;RDS;RESIDENCES DAR SAADA;128.00;140.35;140.35;127.75;44487470.90;323085;779;3678412097.50
16/07/2025;RDS;RESIDENCES DAR SAADA;129.00;127.60;131.80;127.25;1813427.60;14058;89;3344249260.00
15/07/2025;RDS;RESIDENCES DAR SAADA;130.90;129.00;131.00;128.35;4167225.35;32178;134;3380941650.00
14/07/2025;RDS;RESIDENCES DAR SAADA;132.00;131.70;132.00;129.10;3987195.65;30550;140;3451705545.00
11/07/2025;RDS;RESIDENCES DAR SAADA;132.00;132.00;132.50;130.00;3451236.55;26270;151;3459568200.00
10/07/2025;RDS;RESIDENCES DAR SAADA;129.80;130.20;133.00;125.35;9305357.20;71572;283;3412392270.00
09/07/2025;RDS;RESIDENCES DAR SAADA;131.00;128.50;131.00;128.30;9360728.60;72554;323;3367837225.00
08/07/2025;RDS;RESIDENCES DAR SAADA;134.00;131.55;134.00;129.50;6748247.85;51012;189;3447774217.50
07/07/2025;RDS;RESIDENCES DAR SAADA;135.00;134.00;136.95;133.50;13652847.75;101117;371;3511985900.00
04/07/2025;RDS;RESIDENCES DAR SAADA;126.00;132.00;132.00;124.10;36175147.85;279047;792;3459568200.00
03/07/2025;RDS;RESIDENCES DAR SAADA;123.50;124.05;126.50;122.25;8420737.55;67976;245;3251207842.50
02/07/2025;RDS;RESIDENCES DAR SAADA;126.30;123.75;127.00;123.10;5616436.90;45121;187;3243345187.50
01/07/2025;RDS;RESIDENCES DAR SAADA;125.05;126.60;128.00;125.05;19224310.60;151489;445;3318040410.00
30/06/2025;RDS;RESIDENCES DAR SAADA;122.50;125.00;126.00;119.00;12274053.55;99306;405;3276106250.00
26/06/2025;RDS;RESIDENCES DAR SAADA;124.95;122.90;124.95;121.50;9707031.40;79021;250;3221067665.00
25/06/2025;RDS;RESIDENCES DAR SAADA;123.70;122.90;126.80;121.00;33237456.55;270628;512;3221067665.00
24/06/2025;RDS;RESIDENCES DAR SAADA;120.10;123.05;123.70;120.10;20344972.20;167271;652;3224998992.50
23/06/2025;RDS;RESIDENCES DAR SAADA;111.65;116.80;116.95;110.00;30820694.15;268057;682;3061193680.00
20/06/2025;RDS;RESIDENCES DAR SAADA;106.80;111.10;112.85;106.80;21460894.70;194069;467;2911803235.00
19/06/2025;RDS;RESIDENCES DAR SAADA;105.20;105.00;107.00;100.00;8511027.40;81812;290;2751929250.00
18/06/2025;RDS;RESIDENCES DAR SAADA;110.00;107.70;110.50;105.10;5076141.40;47415;214;2822693145.00
17/06/2025;RDS;RESIDENCES DAR SAADA;108.85;110.00;111.90;107.50;7165496.80;65117;251;2882973500.00
16/06/2025;RDS;RESIDENCES DAR SAADA;107.10;108.50;109.60;105.05;5790922.35;54046;239;2843660225.00
13/06/2025;RDS;RESIDENCES DAR SAADA;108.00;108.20;113.00;103.85;33201559.05;310948;887;2835797570.00
12/06/2025;RDS;RESIDENCES DAR SAADA;116.05;115.35;117.25;114.15;8116325.50;70344;307;3023190847.50
11/06/2025;RDS;RESIDENCES DAR SAADA;119.00;117.95;119.20;115.10;18655965.95;158843;544;3091333857.50
10/06/2025;RDS;RESIDENCES DAR SAADA;112.00;117.15;117.80;111.20;27451302.10;236500;568;3070366777.50
06/06/2025;RDS;RESIDENCES DAR SAADA;113.85;112.80;119.00;111.10;17122537.25;149511;552;2956358280.00
05/06/2025;RDS;RESIDENCES DAR SAADA;103.90;113.80;113.80;102.10;19440693.30;177210;623;2982567130.00
04/06/2025;RDS;RESIDENCES DAR SAADA;102.00;103.50;103.50;100.00;7311416.85;71639;240;2712615975.00
03/06/2025;RDS;RESIDENCES DAR SAADA;104.85;102.25;105.90;102.00;2612924.45;25251;179;2679854912.50
02/06/2025;RDS;RESIDENCES DAR SAADA;103.10;103.90;103.90;101.20;4787818.90;46597;220;2723099515.00
30/05/2025;RDS;RESIDENCES DAR SAADA;99.00;101.00;102.00;96.04;11078531.93;110752;326;2647093850.00
29/05/2025;RDS;RESIDENCES DAR SAADA;95.55;98.70;99.49;95.55;8354840.51;86221;220;2586813495.00
28/05/2025;RDS;RESIDENCES DAR SAADA;96.21;96.00;97.00;95.50;790065.82;8227;54;2516049600.00
27/05/2025;RDS;RESIDENCES DAR SAADA;96.00;96.01;96.90;95.02;1854944.89;19376;113;2516311688.50
26/05/2025;RDS;RESIDENCES DAR SAADA;95.00;96.00;97.70;95.00;3129351.51;32432;132;2516049600.00
23/05/2025;RDS;RESIDENCES DAR SAADA;97.98;97.00;97.98;95.10;2204200.24;22897;138;2542258450.00
22/05/2025;RDS;RESIDENCES DAR SAADA;97.00;96.00;99.00;96.00;3985012.61;41136;159;2516049600.00
21/05/2025;RDS;RESIDENCES DAR SAADA;99.00;97.00;99.00;96.70;3319203.48;34091;139;2542258450.00
20/05/2025;RDS;RESIDENCES DAR SAADA;94.50;96.55;98.99;93.18;14649344.42;153042;374;2530464467.50
19/05/2025;RDS;RESIDENCES DAR SAADA;95.01;95.00;95.89;93.10;7127714.46;75606;297;2489840750.00
16/05/2025;RDS;RESIDENCES DAR SAADA;97.49;96.00;97.49;95.00;7583747.14;79060;253;2516049600.00
15/05/2025;RDS;RESIDENCES DAR SAADA;96.00;96.00;98.00;96.00;4705192.86;48869;155;2516049600.00
14/05/2025;RDS;RESIDENCES DAR SAADA;96.15;96.47;97.70;95.00;8190060.36;85628;297;2528367759.50
13/05/2025;RDS;RESIDENCES DAR SAADA;99.15;96.80;100.70;96.50;4499654.80;46182;276;2537016680.00
